date,event_id,start_time,home_abbr,away_abbr,selection,odds,model_prob,implied_prob,value,stake,status,payout,profit,actual_outcome,created_at,updated_at
2026-01-28,MTL-VGK-2026-01-28,2026-01-28T01:00:00+01:00,MTL,VGK,away,2.2,0.444,0.45455,-0.02374,0.0,below_threshold,0.0,0.0,,2026-01-27T08:43:48.743684,2026-01-27T08:43:48.743684
2026-01-28,DET-LAK-2026-01-28,2026-01-28T01:00:00+01:00,DET,LAK,away,2.6,0.392,0.38462,0.01814,0.0,below_threshold,0.0,0.0,,2026-01-27T08:43:48.743695,2026-01-27T08:43:48.743695
2026-01-28,FLA-UTA-2026-01-28,2026-01-28T01:00:00+01:00,FLA,UTA,away,2.85,0.391,0.35088,0.11542,0.0,below_threshold,0.0,0.0,,2026-01-27T08:43:48.743706,2026-01-27T08:43:48.743706
2026-01-28,TOR-BUF-2026-01-28,2026-01-28T01:00:00+01:00,TOR,BUF,home,2.3,0.458,0.43478,0.05322,0.0,below_threshold,0.0,0.0,,2026-01-27T08:43:48.743716,2026-01-27T08:43:48.743716
2026-01-28,BOS-NSH-2026-01-28,2026-01-28T01:00:00+01:00,BOS,NSH,home,2.3,0.43,0.43478,-0.01054,0.0,below_threshold,0.0,0.0,,2026-01-27T08:43:48.743730,2026-01-27T08:43:48.743730
2026-01-29,NYI-NYR-2026-01-29,2026-01-29T01:00:00+01:00,NYI,NYR,away,2.75,0.371,0.36364,0.01898,0.0,below_threshold,0.0,0.0,,2026-01-28T08:43:10.355121,2026-01-28T08:43:10.355121
2026-01-29,CBJ-PHI-2026-01-29,2026-01-29T01:30:00+01:00,CBJ,PHI,draw,3.85,0.255,0.25974,-0.01773,0.0,below_threshold,0.0,0.0,,2026-01-28T08:43:10.355161,2026-01-28T08:43:10.355161
2026-01-30,MTL-COL-2026-01-30,2026-01-30T01:00:00+01:00,MTL,COL,home,2.65,0.407,0.37736,0.07828,0.0,below_threshold,0.0,0.0,,2026-01-29T08:53:14.218106,2026-01-29T08:53:14.218106
2026-01-30,CAR-UTA-2026-01-30,2026-01-30T01:00:00+01:00,CAR,UTA,away,3.2,0.306,0.3125,-0.02212,0.0,below_threshold,0.0,0.0,,2026-01-29T08:53:14.218124,2026-01-29T08:53:14.218124
2026-01-30,NYR-NYI-2026-01-30,2026-01-30T01:00:00+01:00,NYR,NYI,home,2.5,0.391,0.4,-0.02126,0.0,below_threshold,0.0,0.0,,2026-01-29T08:53:14.218137,2026-01-29T08:53:14.218137
2026-01-30,NJD-NSH-2026-01-30,2026-01-30T01:00:00+01:00,NJD,NSH,away,2.7,0.386,0.37037,0.04185,0.0,below_threshold,0.0,0.0,,2026-01-29T08:53:14.218148,2026-01-29T08:53:14.218148
2026-01-30,BUF-LAK-2026-01-30,2026-01-30T01:00:00+01:00,BUF,LAK,home,2.15,0.474,0.46512,0.02011,0.0,below_threshold,0.0,0.0,,2026-01-29T08:53:14.218159,2026-01-29T08:53:14.218159
2026-01-30,BOS-PHI-2026-01-30,2026-01-30T01:00:00+01:00,BOS,PHI,draw,3.95,0.281,0.25316,0.11061,0.0,below_threshold,0.0,0.0,,2026-01-29T08:53:14.218171,2026-01-29T08:53:14.218171
2026-01-31,CHI-CBJ-2026-01-31,2026-01-31T02:30:00+01:00,CHI,CBJ,home,2.75,0.366,0.36364,0.00695,0.0,below_threshold,0.0,0.0,,2026-01-30T08:52:17.166786,2026-01-30T08:52:17.166786
